week,colour_group_name,sales_count
2020-06-22,Bronze/Copper,165
2020-06-22,Dark Beige,4087
2020-06-22,Dark Blue,28767
2020-06-22,Dark Green,12317
2020-06-22,Dark Grey,8152
2020-06-22,Dark Orange,7140
2020-06-22,Dark Pink,3880
2020-06-22,Dark Purple,396
2020-06-22,Dark Red,3288
2020-06-22,Dark Turquoise,1286
2020-06-22,Dark Yellow,1557
2020-06-22,Gold,3841
2020-06-22,Green,5355
2020-06-22,Greenish Khaki,16965
2020-06-22,Grey,7409
2020-06-22,Greyish Beige,469
2020-06-22,Light Beige,28401
2020-06-22,Light Blue,20194
2020-06-22,Light Green,5041
2020-06-22,Light Grey,4368
2020-06-22,Light Orange,8680
2020-06-22,Light Pink,19427
2020-06-22,Light Purple,4050
2020-06-22,Light Red,543
2020-06-22,Light Turquoise,1627
2020-06-22,Light Yellow,8003
2020-06-22,Off White,18550
2020-06-22,Orange,4232
2020-06-22,Other,132
2020-06-22,Other Blue,66
2020-06-22,Other Green,476
2020-06-22,Other Orange,1410
2020-06-22,Other Pink,2276
2020-06-22,Other Purple,187
2020-06-22,Other Red,167
2020-06-22,Other Turquoise,1
2020-06-22,Other Yellow,1493
2020-06-22,Pink,9726
2020-06-22,Purple,739
2020-06-22,Red,9860
2020-06-22,Silver,1481
2020-06-22,Transparent,98
2020-06-22,Turquoise,1795
2020-06-22,Unknown,2
2020-06-22,White,82569
2020-06-22,Yellow,8213
2020-06-22,Yellowish Brown,6198
2020-06-29,Beige,11849
2020-06-29,Black,108380
2020-06-29,Blue,15268
2020-06-29,Bronze/Copper,79
2020-06-29,Dark Beige,3077
2020-06-29,Dark Blue,18517
2020-06-29,Dark Green,6979
2020-06-29,Dark Grey,4946
2020-06-29,Dark Orange,4261
2020-06-29,Dark Pink,2359
2020-06-29,Dark Purple,421
2020-06-29,Dark Red,2721
2020-06-29,Dark Turquoise,983
2020-06-29,Dark Yellow,1019
2020-06-29,Gold,3561
2020-06-29,Green,3291
2020-06-29,Greenish Khaki,10639
2020-06-29,Grey,5586
2020-06-29,Greyish Beige,340
2020-06-29,Light Beige,17321
2020-06-29,Light Blue,13821
2020-06-29,Light Green,3526
2020-06-29,Light Grey,2928
2020-06-29,Light Orange,6216
2020-06-29,Light Pink,13219
2020-06-29,Light Purple,3484
2020-06-29,Light Red,334
2020-06-29,Light Turquoise,1284
2020-06-29,Light Yellow,4531
2020-06-29,Off White,11396
2020-06-29,Orange,2322
2020-06-29,Other,142
2020-06-29,Other Blue,55
2020-06-29,Other Green,353
2020-06-29,Other Orange,918
2020-06-29,Other Pink,1171
2020-06-29,Other Purple,102
2020-06-29,Other Red,94
2020-06-29,Other Turquoise,2
2020-06-29,Other Yellow,843
2020-06-29,Pink,7225
2020-06-29,Purple,784
2020-06-29,Red,5791
2020-06-29,Silver,1477
2020-06-29,Transparent,85
2020-06-29,Turquoise,970
2020-06-29,White,52672
2020-06-29,Yellow,4571
2020-06-29,Yellowish Brown,3781
2020-07-06,Beige,9798
2020-07-06,Black,88564
2020-07-06,Blue,11824
2020-07-06,Bronze/Copper,80
2020-07-06,Dark Beige,2613
2020-07-06,Dark Blue,14387
2020-07-06,Dark Green,5447
2020-07-06,Dark Grey,4854
2020-07-06,Dark Orange,3532
2020-07-06,Dark Pink,1746
2020-07-06,Dark Purple,430
2020-07-06,Dark Red,1962
2020-07-06,Dark Turquoise,913
2020-07-06,Dark Yellow,728
2020-07-06,Gold,3304
2020-07-06,Green,2116
2020-07-06,Greenish Khaki,8349
2020-07-06,Grey,4181
2020-07-06,Greyish Beige,366
2020-07-06,Light Beige,13550
2020-07-06,Light Blue,10371
2020-07-06,Light Green,2023
2020-07-06,Light Grey,2765
2020-07-06,Light Orange,4733
2020-07-06,Light Pink,10658
2020-07-06,Light Purple,3409
2020-07-06,Light Red,165
2020-07-06,Light Turquoise,1509
2020-07-06,Light Yellow,3020
2020-07-06,Off White,8964
2020-07-06,Orange,2099
2020-07-06,Other,120
2020-07-06,Other Blue,39
2020-07-06,Other Green,310
2020-07-06,Other Orange,779
2020-07-06,Other Pink,821
2020-07-06,Other Purple,69
2020-07-06,Other Red,106
2020-07-06,Other Yellow,680
2020-07-06,Pink,6183
2020-07-06,Purple,576
2020-07-06,Red,4069
2020-07-06,Silver,1389
2020-07-06,Transparent,74
2020-07-06,Turquoise,796
2020-07-06,White,41534
2020-07-06,Yellow,3916
2020-07-06,Yellowish Brown,3013
2020-07-13,Beige,8740
2020-07-13,Black,87026
2020-07-13,Blue,11069
2020-07-13,Bronze/Copper,120
2020-07-13,Dark Beige,2111
2020-07-13,Dark Blue,13585
2020-07-13,Dark Green,5506
2020-07-13,Dark Grey,4671
2020-07-13,Dark Orange,3673
2020-07-13,Dark Pink,1677
2020-07-13,Dark Purple,783
2020-07-13,Dark Red,1907
2020-07-13,Dark Turquoise,933
2020-07-13,Dark Yellow,715
2020-07-13,Gold,3308
2020-07-13,Green,2141
2020-07-13,Greenish Khaki,7556
2020-07-13,Grey,4716
2020-07-13,Greyish Beige,301
2020-07-13,Light Beige,13623
2020-07-13,Light Blue,9937
2020-07-13,Light Green,1907
2020-07-13,Light Grey,2586
2020-07-13,Light Orange,4879
2020-07-13,Light Pink,10056
2020-07-13,Light Purple,2909
2020-07-13,Light Red,182
2020-07-13,Light Turquoise,1282
2020-07-13,Light Yellow,3403
2020-07-13,Off White,9085
2020-07-13,Orange,2164
2020-07-13,Other,123
2020-07-13,Other Blue,44
2020-07-13,Other Green,324
2020-07-13,Other Orange,836
2020-07-13,Other Pink,973
2020-07-13,Other Purple,64
2020-07-13,Other Red,120
2020-07-13,Other Turquoise,3
2020-07-13,Other Yellow,665
2020-07-13,Pink,5398
2020-07-13,Purple,1074
2020-07-13,Red,3807
2020-07-13,Silver,1381
2020-07-13,Transparent,65
2020-07-13,Turquoise,847
2020-07-13,White,40444
2020-07-13,Yellow,3661
2020-07-13,Yellowish Brown,3414
2020-07-20,Beige,9101
2020-07-20,Black,91781
2020-07-20,Blue,11041
2020-07-20,Bronze/Copper,86
2020-07-20,Dark Beige,2362
2020-07-20,Dark Blue,14252
2020-07-20,Dark Green,4955
2020-07-20,Dark Grey,4943
2020-07-20,Dark Orange,3290
2020-07-20,Dark Pink,1611
2020-07-20,Dark Purple,787
2020-07-20,Dark Red,1779
2020-07-20,Dark Turquoise,992
2020-07-20,Dark Yellow,650
2020-07-20,Gold,3930
2020-07-20,Green,2248
2020-07-20,Greenish Khaki,7755
2020-07-20,Grey,5015
2020-07-20,Greyish Beige,291
2020-07-20,Light Beige,14301
2020-07-20,Light Blue,9757
2020-07-20,Light Green,2074
2020-07-20,Light Grey,3032
2020-07-20,Light Orange,5117
2020-07-20,Light Pink,11226
2020-07-20,Light Purple,3178
2020-07-20,Light Red,205
2020-07-20,Light Turquoise,1319
2020-07-20,Light Yellow,3200
2020-07-20,Off White,9085
2020-07-20,Orange,1902
2020-07-20,Other,136
2020-07-20,Other Blue,40
2020-07-20,Other Green,339
2020-07-20,Other Orange,929
2020-07-20,Other Pink,806
2020-07-20,Other Purple,42
2020-07-20,Other Red,75
2020-07-20,Other Turquoise,3
2020-07-20,Other Yellow,523
2020-07-20,Pink,5860
2020-07-20,Purple,838
2020-07-20,Red,3165
2020-07-20,Silver,1553
2020-07-20,Transparent,109
2020-07-20,Turquoise,1112
2020-07-20,Unknown,1
2020-07-20,White,42859
2020-07-20,Yellow,3357
2020-07-20,Yellowish Brown,3117
2020-07-27,Beige,8783
2020-07-27,Black,94003
2020-07-27,Blue,10807
2020-07-27,Bronze/Copper,61
2020-07-27,Dark Beige,2348
2020-07-27,Dark Blue,14989
2020-07-27,Dark Green,5372
2020-07-27,Dark Grey,5686
2020-07-27,Dark Orange,3428
2020-07-27,Dark Pink,2503
2020-07-27,Dark Purple,861
2020-07-27,Dark Red,1635
2020-07-27,Dark Turquoise,956
2020-07-27,Dark Yellow,773
2020-07-27,Gold,3575
2020-07-27,Green,2630
2020-07-27,Greenish Khaki,7666
2020-07-27,Grey,5757
2020-07-27,Greyish Beige,313
2020-07-27,Light Beige,14713
2020-07-27,Light Blue,10828
2020-07-27,Light Green,2809
2020-07-27,Light Grey,3093
2020-07-27,Light Orange,4918
2020-07-27,Light Pink,12067
2020-07-27,Light Purple,4063
2020-07-27,Light Red,188
2020-07-27,Light Turquoise,1447
2020-07-27,Light Yellow,3483
2020-07-27,Off White,9630
2020-07-27,Orange,1968
2020-07-27,Other,127
2020-07-27,Other Blue,38
2020-07-27,Other Green,365
2020-07-27,Other Orange,877
2020-07-27,Other Pink,915
2020-07-27,Other Purple,43
2020-07-27,Other Red,71
2020-07-27,Other Turquoise,1
2020-07-27,Other Yellow,533
2020-07-27,Pink,5781
2020-07-27,Purple,912
2020-07-27,Red,3235
2020-07-27,Silver,1433
2020-07-27,Transparent,73
2020-07-27,Turquoise,1251
2020-07-27,White,42442
2020-07-27,Yellow,3236
2020-07-27,Yellowish Brown,3375
2020-08-03,Beige,8850
2020-08-03,Black,94271
2020-08-03,Blue,10765
2020-08-03,Bronze/Copper,68
2020-08-03,Dark Beige,1933
2020-08-03,Dark Blue,15040
2020-08-03,Dark Green,6092
2020-08-03,Dark Grey,6025
2020-08-03,Dark Orange,3914
2020-08-03,Dark Pink,2235
2020-08-03,Dark Purple,930
2020-08-03,Dark Red,1701
2020-08-03,Dark Turquoise,864
2020-08-03,Dark Yellow,809
2020-08-03,Gold,3405
2020-08-03,Green,2404
2020-08-03,Greenish Khaki,7250
2020-08-03,Grey,5836
2020-08-03,Greyish Beige,408
2020-08-03,Light Beige,16140
2020-08-03,Light Blue,12493
2020-08-03,Light Green,1647
2020-08-03,Light Grey,2456
2020-08-03,Light Orange,4632
2020-08-03,Light Pink,10626
2020-08-03,Light Purple,2982
2020-08-03,Light Red,173
2020-08-03,Light Turquoise,1422
2020-08-03,Light Yellow,3490
2020-08-03,Off White,11244
2020-08-03,Orange,2306
2020-08-03,Other,141
2020-08-03,Other Blue,39
2020-08-03,Other Green,365
2020-08-03,Other Orange,1089
2020-08-03,Other Pink,1200
2020-08-03,Other Purple,39
2020-08-03,Other Red,83
2020-08-03,Other Turquoise,1
2020-08-03,Other Yellow,921
2020-08-03,Pink,5719
2020-08-03,Purple,906
2020-08-03,Red,3522
2020-08-03,Silver,1167
2020-08-03,Transparent,60
2020-08-03,Turquoise,1305
2020-08-03,Unknown,2
2020-08-03,White,43996
2020-08-03,Yellow,3766
2020-08-03,Yellowish Brown,3098
2020-08-10,Beige,8535
2020-08-10,Black,85998
2020-08-10,Blue,9637
2020-08-10,Bronze/Copper,34
2020-08-10,Dark Beige,1841
2020-08-10,Dark Blue,13303
2020-08-10,Dark Green,5725
2020-08-10,Dark Grey,4983
2020-08-10,Dark Orange,3615
2020-08-10,Dark Pink,2070
2020-08-10,Dark Purple,858
2020-08-10,Dark Red,1893
2020-08-10,Dark Turquoise,605
2020-08-10,Dark Yellow,661
2020-08-10,Gold,3305
2020-08-10,Green,2354
2020-08-10,Greenish Khaki,6784
2020-08-10,Grey,5851
2020-08-10,Greyish Beige,590
2020-08-10,Light Beige,14116
2020-08-10,Light Blue,10418
2020-08-10,Light Green,1309
2020-08-10,Light Grey,2104
2020-08-10,Light Orange,4416
2020-08-10,Light Pink,9268
2020-08-10,Light Purple,2523
2020-08-10,Light Red,298
2020-08-10,Light Turquoise,1482
2020-08-10,Light Yellow,2582
2020-08-10,Off White,9424
2020-08-10,Orange,1960
2020-08-10,Other,118
2020-08-10,Other Blue,24
2020-08-10,Other Green,297
2020-08-10,Other Orange,679
2020-08-10,Other Pink,868
2020-08-10,Other Purple,42
2020-08-10,Other Red,42
2020-08-10,Other Yellow,881
2020-08-10,Pink,5452
2020-08-10,Purple,930
2020-08-10,Red,2637
2020-08-10,Silver,1200
2020-08-10,Transparent,56
2020-08-10,Turquoise,983
2020-08-10,Unknown,2
2020-08-10,White,38774
2020-08-10,Yellow,2956
2020-08-10,Yellowish Brown,2905
2020-08-17,Beige,8927
2020-08-17,Black,83890
2020-08-17,Blue,10868
2020-08-17,Bronze/Copper,14
2020-08-17,Dark Beige,1695
2020-08-17,Dark Blue,11108
2020-08-17,Dark Green,4325
2020-08-17,Dark Grey,4825
2020-08-17,Dark Orange,2420
2020-08-17,Dark Pink,1610
2020-08-17,Dark Purple,973
2020-08-17,Dark Red,1585
2020-08-17,Dark Turquoise,520
2020-08-17,Dark Yellow,431
2020-08-17,Gold,3117
2020-08-17,Green,2665
2020-08-17,Greenish Khaki,5845
2020-08-17,Grey,6351
2020-08-17,Greyish Beige,775
2020-08-17,Light Beige,11445
2020-08-17,Light Blue,7801
2020-08-17,Light Green,1052
2020-08-17,Light Grey,2399
2020-08-17,Light Orange,3369
2020-08-17,Light Pink,8257
2020-08-17,Light Purple,1961
2020-08-17,Light Red,143
2020-08-17,Light Turquoise,1112
2020-08-17,Light Yellow,1472
2020-08-17,Off White,7484
2020-08-17,Orange,1688
2020-08-17,Other,134
2020-08-17,Other Blue,39
2020-08-17,Other Green,186
2020-08-17,Other Orange,317
2020-08-17,Other Pink,433
2020-08-17,Other Purple,18
2020-08-17,Other Red,30
2020-08-17,Other Turquoise,1
2020-08-17,Other Yellow,323
2020-08-17,Pink,4668
2020-08-17,Purple,956
2020-08-17,Red,1668
2020-08-17,Silver,1137
2020-08-17,Transparent,55
2020-08-17,Turquoise,817
2020-08-17,Unknown,1
2020-08-17,White,29048
2020-08-17,Yellow,1753
2020-08-17,Yellowish Brown,2866
2020-08-24,Beige,12866
2020-08-24,Black,106248
2020-08-24,Blue,11777
2020-08-24,Bronze/Copper,33
2020-08-24,Dark Beige,2384
2020-08-24,Dark Blue,12170
2020-08-24,Dark Green,4589
2020-08-24,Dark Grey,6976
2020-08-24,Dark Orange,2400
2020-08-24,Dark Pink,1850
2020-08-24,Dark Purple,1115
2020-08-24,Dark Red,2017
2020-08-24,Dark Turquoise,543
2020-08-24,Dark Yellow,451
2020-08-24,Gold,3339
2020-08-24,Green,4258
2020-08-24,Greenish Khaki,6092
2020-08-24,Grey,8865
2020-08-24,Greyish Beige,1141
2020-08-24,Light Beige,13390
2020-08-24,Light Blue,7482
2020-08-24,Light Green,976
2020-08-24,Light Grey,3736
2020-08-24,Light Orange,4054
2020-08-24,Light Pink,8343
2020-08-24,Light Purple,1888
2020-08-24,Light Red,84
2020-08-24,Light Turquoise,1015
2020-08-24,Light Yellow,1154
2020-08-24,Off White,8694
2020-08-24,Orange,1797
2020-08-24,Other,287
2020-08-24,Other Blue,30
2020-08-24,Other Green,98
2020-08-24,Other Orange,199
2020-08-24,Other Pink,300
2020-08-24,Other Purple,20
2020-08-24,Other Red,36
2020-08-24,Other Yellow,220
2020-08-24,Pink,5091
2020-08-24,Purple,1608
2020-08-24,Red,1344
2020-08-24,Silver,1272
2020-08-24,Transparent,49
2020-08-24,Turquoise,783
2020-08-24,Unknown,1
2020-08-24,White,28169
2020-08-24,Yellow,1879
2020-08-24,Yellowish Brown,3412
2020-08-31,Beige,12673
2020-08-31,Black,98203
2020-08-31,Blue,11818
2020-08-31,Bronze/Copper,22
2020-08-31,Dark Beige,2676
2020-08-31,Dark Blue,11642
2020-08-31,Dark Green,4819
2020-08-31,Dark Grey,7484
2020-08-31,Dark Orange,2171
2020-08-31,Dark Pink,1529
2020-08-31,Dark Purple,1122
2020-08-31,Dark Red,2205
2020-08-31,Dark Turquoise,773
2020-08-31,Dark Yellow,563
2020-08-31,Gold,2988
2020-08-31,Green,3167
2020-08-31,Greenish Khaki,5143
2020-08-31,Grey,9533
2020-08-31,Greyish Beige,1308
2020-08-31,Light Beige,12699
2020-08-31,Light Blue,5783
2020-08-31,Light Green,749
2020-08-31,Light Grey,3878
2020-08-31,Light Orange,3307
2020-08-31,Light Pink,7234
2020-08-31,Light Purple,1757
2020-08-31,Light Red,56
2020-08-31,Light Turquoise,922
2020-08-31,Light Yellow,844
2020-08-31,Off White,9073
2020-08-31,Orange,1891
2020-08-31,Other,178
2020-08-31,Other Blue,21
2020-08-31,Other Green,109
2020-08-31,Other Orange,154
2020-08-31,Other Pink,256
2020-08-31,Other Purple,26
2020-08-31,Other Red,32
2020-08-31,Other Yellow,125
2020-08-31,Pink,4582
2020-08-31,Purple,1462
2020-08-31,Red,1254
2020-08-31,Silver,1094
2020-08-31,Transparent,55
2020-08-31,Turquoise,585
2020-08-31,White,23425
2020-08-31,Yellow,1749
2020-08-31,Yellowish Brown,3358
2020-09-07,Beige,15688
2020-09-07,Black,101407
2020-09-07,Blue,9911
2020-09-07,Bronze/Copper,12
2020-09-07,Dark Beige,2780
2020-09-07,Dark Blue,11203
2020-09-07,Dark Green,5392
2020-09-07,Dark Grey,9063
2020-09-07,Dark Orange,1900
2020-09-07,Dark Pink,1525
2020-09-07,Dark Purple,1175
2020-09-07,Dark Red,2632
2020-09-07,Dark Turquoise,860
2020-09-07,Dark Yellow,522
2020-09-07,Gold,2618
2020-09-07,Green,3209
2020-09-07,Greenish Khaki,4512
2020-09-07,Grey,10673
2020-09-07,Greyish Beige,1863
2020-09-07,Light Beige,14429
2020-09-07,Light Blue,4842
2020-09-07,Light Green,655
2020-09-07,Light Grey,4084
2020-09-07,Light Orange,3567
2020-09-07,Light Pink,6085
2020-09-07,Light Purple,2217
2020-09-07,Light Red,47
2020-09-07,Light Turquoise,790
2020-09-07,Light Yellow,633
2020-09-07,Off White,11187
2020-09-07,Orange,2152
2020-09-07,Other,188
2020-09-07,Other Blue,12
2020-09-07,Other Green,71
2020-09-07,Other Orange,129
2020-09-07,Other Pink,159
2020-09-07,Other Purple,27
2020-09-07,Other Red,16
2020-09-07,Other Yellow,117
2020-09-07,Pink,5156
2020-09-07,Purple,1075
2020-09-07,Red,1227
2020-09-07,Silver,993
2020-09-07,Transparent,36
2020-09-07,Turquoise,519
2020-09-07,White,21702
2020-09-07,Yellow,1314
2020-09-07,Yellowish Brown,3201
2020-09-14,Beige,14869
2020-09-14,Black,85648
2020-09-14,Blue,8392
2020-09-14,Bronze/Copper,11
2020-09-14,Dark Beige,2270
2020-09-14,Dark Blue,8933
2020-09-14,Dark Green,3945
2020-09-14,Dark Grey,7990
2020-09-14,Dark Orange,1428
2020-09-14,Dark Pink,1744
2020-09-14,Dark Purple,1016
2020-09-14,Dark Red,2565
2020-09-14,Dark Turquoise,737
2020-09-14,Dark Yellow,598
2020-09-14,Gold,2335
2020-09-14,Green,2915
2020-09-14,Greenish Khaki,3674
2020-09-14,Grey,8194
2020-09-14,Greyish Beige,1363
2020-09-14,Light Beige,11713
2020-09-14,Light Blue,4082
2020-09-14,Light Green,576
2020-09-14,Light Grey,3301
2020-09-14,Light Orange,2844
2020-09-14,Light Pink,5169
2020-09-14,Light Purple,2028
2020-09-14,Light Red,38
2020-09-14,Light Turquoise,628
2020-09-14,Light Yellow,576
2020-09-14,Off White,8627
2020-09-14,Orange,1890
2020-09-14,Other,119
2020-09-14,Other Blue,15
2020-09-14,Other Green,57
2020-09-14,Other Orange,141
2020-09-14,Other Pink,167
2020-09-14,Other Purple,153
2020-09-14,Other Red,16
2020-09-14,Other Yellow,92
2020-09-14,Pink,3777
2020-09-14,Purple,874
2020-09-14,Red,1473
2020-09-14,Silver,883
2020-09-14,Transparent,36
2020-09-14,Turquoise,513
2020-09-14,White,19185
2020-09-14,Yellow,1000
2020-09-14,Yellowish Brown,2709
2020-09-21,Beige,3888
2020-09-21,Black,24939
2020-09-21,Blue,2577
2020-09-21,Bronze/Copper,2
2020-09-21,Dark Beige,646
2020-09-21,Dark Blue,2640
2020-09-21,Dark Green,1041
2020-09-21,Dark Grey,2547
2020-09-21,Dark Orange,355
2020-09-21,Dark Pink,552
2020-09-21,Dark Purple,313
2020-09-21,Dark Red,795
2020-09-21,Dark Turquoise,181
2020-09-21,Dark Yellow,191
2020-09-21,Gold,596
2020-09-21,Green,847
2020-09-21,Greenish Khaki,961
2020-09-21,Grey,2510
2020-09-21,Greyish Beige,393
2020-09-21,Light Beige,2808
2020-09-21,Light Blue,874
2020-09-21,Light Green,142
2020-09-21,Light Grey,920
2020-09-21,Light Orange,873
2020-09-21,Light Pink,1443
2020-09-21,Light Purple,560
2020-09-21,Light Red,6
2020-09-21,Light Turquoise,166
2020-09-21,Light Yellow,140
2020-09-21,Off White,2124
2020-09-21,Orange,435
2020-09-21,Other,32
2020-09-21,Other Green,15
2020-09-21,Other Orange,35
2020-09-21,Other Pink,31
2020-09-21,Other Purple,58
2020-09-21,Other Red,3
2020-09-21,Other Yellow,27
2020-09-21,Pink,1041
2020-09-21,Purple,272
2020-09-21,Red,541
2020-09-21,Silver,222
2020-09-21,Transparent,3
2020-09-21,Turquoise,142
2020-09-21,White,5095
2020-09-21,Yellow,250
2020-09-21,Yellowish Brown,764
